,PMBBILAN,PMBMOD,PMBBR,PMBPOL,PMBPRVMAT,PMBPBEN,PMBREC,PMBRECCPL,PMBCAPIT,PMBPBEX,PMBTXINT,POLTBMORT,PMBFRACT,PMBAGE,POLTARIF,PMBPMNZILL,PMBRACHAT,POLDURC,POLDURP,POLDTDEB,POLDTEXP,POLPRTOT,POLPRVIEHT,POLPRTECH,POLTAXE,POLPREPARG,POLPRDECES,POLNBTETE,POLSEXASS1,POLSEXASS2,POLINTERG,POLRISQ1,POLTETE11,POLTETE21,POLTARIF1,POLSURPR1,POLSURMOR1,POLPRCPL1,POLRISQ2,POLTETE12,POLTETE22,POLTARIF2,POLSURPR2,POLSURMOR2,POLPRCPL2,POLRISQ3,POLTETE13,POLTETE23,POLTARIF3,POLSURMOR3,POLPRCPL3,POLRISQ4,POLTETE14,POLTETE24,POLTARIF4,POLSURPR4,POLSURMOR4,POLPRCPL4,POLRISQ5,POLTETE15,POLTETE25,POLTARIF5,POLSURPR5,POLSURMOR5,POLPRCPL5,POLRISQ6,POLTETE16,POLTETE26,POLTARIF6,POLSURPR6,POLSURMOR6,POLPRCPL6,POLRISQA,POLTETE1A,POLTETE2A,POLTARIFA,POLSURPRA,POLSURMORA,POLPRCPLA,POLPRCPL9,POLPRCPL8,POLINDEX,POLDEVCAP,POLCAPAUT,POLSIT,CLIDTNAISS,CLIDTNAISS2
6779,2020.0,58.0,10.0,2180101.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,192.0,115.2,86.4,0.0,0.0,0.0,1.0,F, ,0.0,    , , ,   ,0.0,0.0,0.0,5802,X, ,A  ,0.0,0.0,76.8,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,0.0,0.0,19730619.0,0.0
6780,2020.0,70.0,9.0,2535901.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,EKM1995,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,262.0,262.0,115.5,0.0,0.0,169.9,1.0,M, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,7010,X, ,A  ,0.0,0.0,78.5,0.0,0.0,0.0,CHF ,62400.0,0.0,19691121.0,0.0
6781,2020.0,9.0,11.0,2536001.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,GKM1995,12.0,2.0,B,0.0,0.0,26.0,26.0,20180901.0,20440831.0,240.0,240.0,192.0,0.0,0.0,192.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,0.0,19680207.0,19790519.0
6782,2020.0,58.0,10.0,2313004.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,255.6,153.4,115.0,0.0,0.0,0.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,5802,X,X,A  ,0.0,0.0,102.2,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,0.0,0.0,19810605.0,19840623.0
6783,2020.0,70.0,9.0,708604.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,EKM1995,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,262.0,262.0,115.5,0.0,0.0,169.9,1.0,M, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,7010,X, ,A  ,0.0,0.0,78.5,0.0,0.0,0.0,CHF ,62400.0,0.0,19610424.0,0.0
6784,2020.0,70.0,9.0,2298001.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,EKM1995,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,375.2,375.2,186.8,0.0,0.0,274.7,1.0,F, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,7010,X, ,A  ,0.0,0.0,78.5,0.0,0.0,0.0,CHF ,187200.0,0.0,19661121.0,0.0
6785,2020.0,58.0,10.0,2298002.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,474.0,284.4,213.3,0.0,0.0,0.0,2.0,F,M,0.0,    , , ,   ,0.0,0.0,0.0,5802,X,X,A  ,0.0,0.0,189.6,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,0.0,0.0,19661121.0,19650917.0
6786,2020.0,70.0,9.0,2298003.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,EKM1995,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,509.7,509.7,271.5,0.0,0.0,399.3,1.0,M, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,7010,X, ,A  ,0.0,0.0,78.5,0.0,0.0,0.0,CHF ,187200.0,0.0,19650917.0,0.0
6787,2020.0,70.0,9.0,2536201.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,EKM1995,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,509.7,509.7,271.5,0.0,0.0,399.3,1.0,M, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,7010,X, ,A  ,0.0,0.0,78.5,0.0,0.0,0.0,CHF ,187200.0,0.0,19910618.0,0.0
6788,2020.0,58.0,10.0,2536202.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,268.8,161.3,121.0,0.0,0.0,0.0,1.0,M, ,0.0,    , , ,   ,0.0,0.0,0.0,5802,X, ,A  ,0.0,0.0,107.5,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,0.0,0.0,19910618.0,0.0
6789,2020.0,70.0,9.0,1825901.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,EKM1995,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,385.9,385.9,193.5,0.0,0.0,284.6,1.0,M, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,7010,X, ,A  ,0.0,0.0,78.5,0.0,0.0,0.0,CHF ,124800.0,0.0,19650607.0,0.0
6790,2020.0,58.0,10.0,1825902.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,422.4,253.4,190.1,0.0,0.0,0.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,5802,X,X,A  ,0.0,0.0,169.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,0.0,0.0,19650607.0,19690913.0
6791,2020.0,70.0,9.0,1825903.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,EKM1995,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,290.0,290.0,133.1,0.0,0.0,195.8,1.0,F, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,7010,X, ,A  ,0.0,0.0,78.5,0.0,0.0,0.0,CHF ,124800.0,0.0,19690913.0,0.0
6792,2020.0,9.0,11.0,978202.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,GKM1995,12.0,2.0,B,0.0,0.0,34.0,34.0,20180901.0,20520831.0,240.0,240.0,192.0,0.0,0.0,192.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,0.0,19870531.0,19851002.0
6793,2020.0,70.0,9.0,166703.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,EKM1995,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,204.8,204.8,79.5,0.0,0.0,116.9,1.0,F, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,7010,X, ,A  ,0.0,0.0,78.5,0.0,0.0,0.0,CHF ,62400.0,0.0,19620421.0,0.0
6794,2020.0,70.0,9.0,2536601.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,EKM1995,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,262.0,262.0,115.5,0.0,0.0,169.9,1.0,M, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,7010,X, ,A  ,0.0,0.0,78.5,0.0,0.0,0.0,CHF ,62400.0,0.0,19710103.0,0.0
6795,2020.0,58.0,10.0,2536602.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,364.8,218.9,164.2,0.0,0.0,0.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,5802,X,X,A  ,0.0,0.0,145.9,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,0.0,0.0,19710103.0,19750215.0
6796,2020.0,9.0,11.0,2536603.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,GKM1995,12.0,2.0,B,0.0,0.0,22.0,22.0,20180901.0,20400831.0,240.0,240.0,192.0,0.0,0.0,192.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,0.0,19710103.0,19750215.0
6797,2020.0,70.0,9.0,2536604.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,EKM1995,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,204.8,204.8,79.5,0.0,0.0,116.9,1.0,F, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,7010,X, ,A  ,0.0,0.0,78.5,0.0,0.0,0.0,CHF ,62400.0,0.0,19750215.0,0.0
6798,2020.0,70.0,9.0,2536801.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,EKM1995,12.0,2.0,A,0.0,0.0,2.0,2.0,20180801.0,20200731.0,509.7,509.7,271.5,0.0,0.0,399.3,1.0,M, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,7010,X, ,A  ,0.0,0.0,78.5,0.0,0.0,0.0,CHF ,187200.0,0.0,19800925.0,0.0
6799,2020.0,58.0,10.0,2534602.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,384.0,230.4,172.8,0.0,0.0,0.0,1.0,M, ,0.0,    , , ,   ,0.0,0.0,0.0,5802,X, ,A  ,0.0,0.0,153.6,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,0.0,0.0,19690416.0,0.0
6800,2020.0,11.0,3.0,24603.0,171.0,4.7,40.8,2.5,5000.0,0.0,0.0,EKF05I1,4.0,2.0,A3,256.6,162.1,99.0,99.0,20180901.0,21170831.0,337.6,318.7,248.8,0.0,192.3,111.1,1.0,F, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,1103,X, ,A  ,0.0,18.9,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,0.0,0.0,19590605.0,0.0
6801,2020.0,70.0,9.0,166704.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,EKM1995,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,204.8,204.8,79.5,0.0,0.0,116.9,1.0,F, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,7010,X, ,A  ,0.0,0.0,78.5,0.0,0.0,0.0,CHF ,62400.0,0.0,19880114.0,0.0
6802,2020.0,70.0,9.0,2537701.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,EKM1995,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,509.7,509.7,271.5,0.0,0.0,399.3,1.0,M, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,7010,X, ,A  ,0.0,0.0,78.5,0.0,0.0,0.0,CHF ,187200.0,0.0,19800102.0,0.0
6803,2020.0,58.0,10.0,2537702.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,268.8,161.3,121.0,0.0,0.0,0.0,1.0,M, ,0.0,    , , ,   ,0.0,0.0,0.0,5802,X, ,A  ,0.0,0.0,107.5,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,0.0,0.0,19800102.0,0.0
6804,2020.0,70.0,9.0,2537801.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,EKM1995,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,204.8,204.8,79.5,0.0,0.0,116.9,1.0,F, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,7010,X, ,A  ,0.0,0.0,78.5,0.0,0.0,0.0,CHF ,62400.0,0.0,19880727.0,0.0
6805,2020.0,58.0,10.0,2537802.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,134.4,80.6,60.5,0.0,0.0,0.0,1.0,F, ,0.0,    , , ,   ,0.0,0.0,0.0,5802,X, ,A  ,0.0,0.0,53.8,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,0.0,0.0,19880727.0,0.0
6806,2020.0,70.0,9.0,2151102.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,EKM1995,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,290.0,290.0,133.1,0.0,0.0,195.8,1.0,F, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,7010,X, ,A  ,0.0,0.0,78.5,0.0,0.0,0.0,CHF ,124800.0,0.0,19690119.0,0.0
6807,2020.0,70.0,9.0,2151103.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,EKM1995,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,385.9,385.9,193.5,0.0,0.0,284.6,1.0,M, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,7010,X, ,A  ,0.0,0.0,78.5,0.0,0.0,0.0,CHF ,124800.0,0.0,19661214.0,0.0
6808,2020.0,58.0,10.0,2151104.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,844.8,506.9,380.2,0.0,0.0,0.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,5802,X,X,A  ,0.0,0.0,337.9,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,0.0,0.0,19661214.0,19690119.0
6809,2020.0,70.0,9.0,2538001.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,EKM1995,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,385.9,385.9,193.5,0.0,0.0,284.6,1.0,M, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,7010,X, ,A  ,0.0,0.0,78.5,0.0,0.0,0.0,CHF ,124800.0,0.0,19721207.0,0.0
6810,2020.0,70.0,9.0,2538002.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,EKM1995,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,290.0,290.0,133.1,0.0,0.0,195.8,1.0,F, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,7010,X, ,A  ,0.0,0.0,78.5,0.0,0.0,0.0,CHF ,124800.0,0.0,19730103.0,0.0
6811,2020.0,9.0,11.0,2151105.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,GKM1995,12.0,2.0,B,0.0,0.0,16.0,16.0,20180901.0,20340831.0,240.0,240.0,192.0,0.0,0.0,192.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,0.0,19661214.0,19690119.0
6812,2020.0,70.0,9.0,2538201.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,EKM1995,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,509.7,509.7,271.5,0.0,0.0,399.3,1.0,M, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,7010,X, ,A  ,0.0,0.0,78.5,0.0,0.0,0.0,CHF ,187200.0,0.0,19610301.0,0.0
6813,2020.0,70.0,9.0,2538202.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,EKM1995,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,375.2,375.2,186.8,0.0,0.0,274.7,1.0,F, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,7010,X, ,A  ,0.0,0.0,78.5,0.0,0.0,0.0,CHF ,187200.0,0.0,19640308.0,0.0
6814,2020.0,70.0,9.0,2538501.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,EKM1995,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,385.9,385.9,193.5,0.0,0.0,284.6,1.0,M, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,7010,X, ,A  ,0.0,0.0,78.5,0.0,0.0,0.0,CHF ,124800.0,0.0,19840905.0,0.0
6815,2020.0,70.0,9.0,2538502.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,EKM1995,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,290.0,290.0,133.1,0.0,0.0,195.8,1.0,F, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,7010,X, ,A  ,0.0,0.0,78.5,0.0,0.0,0.0,CHF ,124800.0,0.0,19890124.0,0.0
6816,2020.0,9.0,11.0,2538503.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,GKM1995,12.0,2.0,B,0.0,0.0,36.0,36.0,20180901.0,20540831.0,240.0,240.0,192.0,0.0,0.0,192.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,0.0,19840905.0,19890124.0
6817,2020.0,11.0,3.0,236402.0,197.7,4.6,130.2,8.7,5000.0,0.0,0.0,EKM05I1,1.0,2.0,A4,296.6,187.4,99.0,99.0,20180901.0,21170831.0,405.2,379.7,311.4,0.0,217.4,162.3,1.0,M, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,1103,X, ,A  ,0.0,25.5,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,0.0,0.0,19560111.0,0.0
6818,2020.0,11.0,3.0,236403.0,194.1,5.3,122.4,6.2,5000.0,0.0,0.0,EKF05I1,1.0,2.0,A4,291.2,183.9,99.0,99.0,20180901.0,21170831.0,374.9,356.9,292.7,0.0,227.3,129.6,1.0,F, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,1103,X, ,A  ,0.0,18.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,0.0,0.0,19551113.0,0.0
6819,2020.0,70.0,9.0,2538701.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,EKM1995,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,509.7,509.7,271.5,0.0,0.0,399.3,1.0,M, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,7010,X, ,A  ,0.0,0.0,78.5,0.0,0.0,0.0,CHF ,187200.0,0.0,19720110.0,0.0
6820,2020.0,9.0,11.0,2538702.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,GKM1995,12.0,2.0,B,0.0,0.0,22.0,22.0,20180901.0,20400831.0,240.0,240.0,192.0,0.0,0.0,192.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,0.0,19720110.0,19750529.0
6821,2020.0,70.0,9.0,2538703.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,EKM1995,12.0,2.0,A,0.0,0.0,2.0,2.0,20180901.0,20200831.0,375.2,375.2,186.8,0.0,0.0,274.7,1.0,F, ,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,7010,X, ,A  ,0.0,0.0,78.5,0.0,0.0,0.0,CHF ,187200.0,0.0,19750529.0,0.0
